0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.449270,0.000000,53.500000,0.000000,4.000000,3.000000,4.000000,0.000000,10.194475,0.001735,0.001860,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.228673,0.000000,32.500000,0.000000,2.000000,-1.000000,4.000000,0.000000,10.194475,0.001315,0.001860,0.000000
0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.440983,0.000000,56.000000,0.000000,4.000000,4.000000,4.000000,0.000000,10.440125,0.001820,0.001860,0.000000
0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.429148,0.000000,57.500000,0.000000,3.000000,4.000000,4.000000,0.000000,10.440125,0.001564,0.001860,0.000000
0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.429148,0.000000,57.500000,0.000000,3.000000,4.000000,4.000000,0.000000,10.440125,0.001564,0.001860,0.000000
0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.429148,0.000000,57.500000,0.000000,3.000000,4.000000,4.000000,0.000000,10.440125,0.001564,0.001860,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.228673,0.000000,32.500000,0.000000,2.000000,-1.000000,4.000000,0.000000,10.440125,0.001315,0.001860,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.228673,0.000000,32.500000,0.000000,2.000000,-1.000000,4.000000,0.000000,10.440125,0.001315,0.001860,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.228673,0.000000,32.500000,0.000000,2.000000,-1.000000,4.000000,0.000000,10.440125,0.001315,0.001860,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.228673,0.000000,32.500000,0.000000,2.000000,-1.000000,4.000000,0.000000,10.440125,0.001315,0.001860,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.228673,0.000000,32.500000,0.000000,2.000000,-1.000000,4.000000,0.000000,10.440125,0.001315,0.001860,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.228673,0.000000,32.500000,0.000000,2.000000,-1.000000,4.000000,0.000000,10.440125,0.001315,0.001860,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.228673,0.000000,32.500000,0.000000,2.000000,-1.000000,4.000000,0.000000,10.440125,0.001315,0.001860,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.228673,0.000000,32.500000,0.000000,2.000000,-1.000000,4.000000,0.000000,10.440125,0.001315,0.001860,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.228673,0.000000,32.500000,0.000000,2.000000,-1.000000,4.000000,0.000000,10.440125,0.001315,0.001860,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.228673,0.000000,32.500000,0.000000,2.000000,-1.000000,4.000000,0.000000,10.440125,0.001315,0.001860,0.000000
0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.444850,0.000000,67.500000,0.000000,3.000000,4.000000,4.000000,0.000000,10.440125,0.001519,0.001860,0.000000
0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.434717,0.000000,59.500000,0.000000,3.000000,3.000000,4.000000,0.000000,10.194475,0.001530,0.001860,0.000000
0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.434717,0.000000,59.500000,0.000000,3.000000,3.000000,4.000000,0.000000,10.194475,0.001530,0.001860,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.228673,0.000000,32.500000,0.000000,2.000000,-1.000000,4.000000,0.000000,10.194475,0.001315,0.001860,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.228673,0.000000,32.500000,0.000000,2.000000,-1.000000,4.000000,0.000000,10.194475,0.001315,0.001860,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.228673,0.000000,32.500000,0.000000,2.000000,-1.000000,4.000000,0.000000,10.194475,0.001315,0.001860,0.000000
0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.428137,0.000000,54.500000,0.000000,3.000000,4.000000,4.000000,0.000000,10.440125,0.001570,0.001860,0.000000
0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.428137,0.000000,54.500000,0.000000,3.000000,4.000000,4.000000,0.000000,10.440125,0.001570,0.001860,0.000000
0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.428137,0.000000,54.500000,0.000000,3.000000,4.000000,4.000000,0.000000,10.440125,0.001570,0.001860,0.000000
0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.438357,0.000000,61.500000,0.000000,3.000000,3.000000,4.000000,0.000000,10.194475,0.001542,0.001860,0.000000
0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.438357,0.000000,61.500000,0.000000,3.000000,3.000000,4.000000,0.000000,10.194475,0.001542,0.001860,0.000000
0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.448861,0.000000,60.000000,0.000000,4.000000,3.000000,4.000000,0.000000,10.194475,0.001740,0.001860,0.000000
0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.438357,0.000000,61.500000,0.000000,3.000000,3.000000,4.000000,0.000000,10.194475,0.001542,0.001860,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.228673,0.000000,32.500000,0.000000,2.000000,-1.000000,4.000000,0.000000,10.194475,0.001315,0.001860,0.000000
2.000000,0.500000,0.034483,0.683808,2.000000,0.000000,0.434004,0.000000,61.500000,0.000000,3.000000,2.000000,4.000000,1.000000,9.797100,0.001598,0.001860,0.000000
2.000000,0.500000,0.034483,0.683808,2.000000,0.000000,0.434004,0.000000,61.500000,0.000000,3.000000,2.000000,4.000000,1.000000,9.797100,0.001598,0.001860,0.000000
2.000000,0.500000,0.034483,0.683808,2.000000,0.000000,0.434004,0.000000,61.500000,0.000000,3.000000,2.000000,4.000000,1.000000,9.797100,0.001598,0.001860,0.000000
2.000000,0.500000,0.034483,0.683808,2.000000,0.000000,0.434004,0.000000,61.500000,0.000000,3.000000,2.000000,4.000000,1.000000,9.797100,0.001598,0.001860,0.000000
2.000000,0.500000,0.034483,0.683808,2.000000,0.000000,0.434004,0.000000,61.500000,0.000000,3.000000,2.000000,4.000000,1.000000,9.797100,0.001598,0.001860,0.000000
2.000000,0.500000,0.034483,0.683808,2.000000,0.000000,0.434004,0.000000,61.500000,0.000000,3.000000,2.000000,4.000000,1.000000,9.797100,0.001598,0.001860,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.228673,0.000000,32.500000,0.000000,2.000000,-1.000000,4.000000,0.000000,9.797100,0.001315,0.001860,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.228673,0.000000,32.500000,0.000000,2.000000,-1.000000,4.000000,0.000000,9.797100,0.001315,0.001860,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.228673,0.000000,32.500000,0.000000,2.000000,-1.000000,4.000000,0.000000,9.797100,0.001315,0.001860,0.000000
0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.474390,0.000000,88.500000,0.000000,3.000000,3.000000,3.000000,0.000000,9.948825,0.001510,0.001860,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.228673,0.000000,32.500000,0.000000,2.000000,-1.000000,3.000000,0.000000,9.948825,0.001315,0.001860,0.000000
